,owner,score,last_edit_date,last_activity_date,creation_date,post_type,post_id,post_link
1163,https://stackoverflow.com/users/3272131/drstein,1,2019-09-20 16:58:56,2019-10-06 17:28:53,2019-09-01 21:39:49,question,57749687,https://stackoverflow.com/q/57749687
1164,https://stackoverflow.com/users/10953531/user10953531,0,no_value,2019-10-06 17:20:54,2019-07-29 12:48:22,question,57254211,https://stackoverflow.com/q/57254211
1165,https://stackoverflow.com/users/12094947/joe-witham,1,2019-10-06 17:16:49,2019-10-06 17:16:49,2019-09-20 10:34:55,question,58026679,https://stackoverflow.com/q/58026679
1166,https://stackoverflow.com/users/4093055/devnetics,1,2019-10-06 17:15:43,2019-10-06 17:15:43,2019-07-12 01:11:26,answer,56999049,https://stackoverflow.com/a/56999049
1167,https://stackoverflow.com/users/9718726/josh-mcdaniel,0,no_value,2019-10-06 17:15:43,2019-07-12 01:01:33,question,56998998,https://stackoverflow.com/q/56998998
1168,https://stackoverflow.com/users/10876029/sheva-kadu,0,2019-10-06 17:09:10,2019-10-06 17:09:10,2019-09-28 16:51:12,question,58148434,https://stackoverflow.com/q/58148434
1169,https://stackoverflow.com/users/10291015/armin-ariana,0,no_value,2019-10-06 17:08:13,2019-01-19 16:24:42,question,54269091,https://stackoverflow.com/q/54269091
1170,https://stackoverflow.com/users/11633725/loki,-1,2019-10-06 17:08:03,2019-10-06 17:08:03,2019-08-28 13:16:27,question,57693358,https://stackoverflow.com/q/57693358
1171,https://stackoverflow.com/users/10878733/shubham-panchal,7,no_value,2019-10-06 17:05:45,2019-02-19 07:43:30,question,54761038,https://stackoverflow.com/q/54761038
1172,https://stackoverflow.com/users/8025434/a-s-k,0,no_value,2019-10-06 17:05:36,2019-07-16 13:53:58,question,57058934,https://stackoverflow.com/q/57058934
1173,https://stackoverflow.com/users/12127242/hugo-neves,1,no_value,2019-10-06 17:03:25,2019-09-30 16:23:20,question,58171733,https://stackoverflow.com/q/58171733
1174,https://stackoverflow.com/users/10705720/l0lock,2,2019-10-06 17:02:54,2019-10-06 17:02:54,2019-09-29 16:33:25,question,58157159,https://stackoverflow.com/q/58157159
1175,https://stackoverflow.com/users/8926157/krishna-kakade,0,2019-10-06 17:01:53,2019-10-06 17:01:53,2019-08-04 16:00:38,answer,57348094,https://stackoverflow.com/a/57348094
1176,https://stackoverflow.com/users/8926157/krishna-kakade,0,2019-10-06 17:01:21,2019-10-06 17:01:21,2019-08-13 17:30:57,answer,57482676,https://stackoverflow.com/a/57482676
1177,https://stackoverflow.com/users/4725710/bazinga,1,2019-08-26 11:18:36,2019-10-06 16:58:23,2019-08-26 07:28:20,question,57653495,https://stackoverflow.com/q/57653495
1178,https://stackoverflow.com/users/8725833/s-r-t,0,2019-09-26 12:06:00,2019-10-06 16:50:38,2019-09-26 08:54:37,question,58113058,https://stackoverflow.com/q/58113058
1179,https://stackoverflow.com/users/2220739/luke035,1,2019-05-19 21:01:07,2019-10-06 16:49:41,2019-05-16 15:30:53,question,56172017,https://stackoverflow.com/q/56172017
1180,https://stackoverflow.com/users/544947/knocte,1,2019-10-06 16:49:06,2019-10-06 16:49:06,2019-09-27 08:50:00,question,58131021,https://stackoverflow.com/q/58131021
1181,https://stackoverflow.com/users/4978814/theironcheek,0,2019-10-06 16:47:52,2019-10-06 16:47:52,2019-09-16 19:13:15,question,57963101,https://stackoverflow.com/q/57963101
1182,https://stackoverflow.com/users/11218340/rj-ninster,0,2019-03-18 02:40:12,2019-10-06 16:45:08,2019-03-18 02:16:55,question,55213932,https://stackoverflow.com/q/55213932
1183,https://stackoverflow.com/users/12114643/reversionz,1,2019-09-24 17:30:23,2019-10-06 16:44:45,2019-09-24 17:22:57,question,58085377,https://stackoverflow.com/q/58085377
1184,https://stackoverflow.com/users/4108618/uma,0,2019-02-17 05:26:03,2019-10-06 16:42:24,2019-02-17 05:18:04,question,54730344,https://stackoverflow.com/q/54730344
1185,https://stackoverflow.com/users/6349934/cloudbranch,0,2019-10-06 16:39:01,2019-10-06 16:39:01,2019-09-16 15:11:50,question,57959773,https://stackoverflow.com/q/57959773
1186,https://stackoverflow.com/users/3960315/arash,0,2019-10-06 16:37:41,2019-10-06 16:37:41,2019-07-01 16:52:47,question,56839482,https://stackoverflow.com/q/56839482
1187,https://stackoverflow.com/users/4027688/bphi,1,2019-09-25 16:10:51,2019-10-06 16:37:30,2019-09-24 21:38:16,question,58088467,https://stackoverflow.com/q/58088467
1188,https://stackoverflow.com/users/11582793/michael-donte,1,2019-10-06 16:36:25,2019-10-06 16:36:25,2019-06-29 11:25:33,question,56817165,https://stackoverflow.com/q/56817165
1189,https://stackoverflow.com/users/4994317/zalo,1,2019-10-04 12:59:01,2019-10-06 16:35:55,2019-09-25 14:48:17,question,58101144,https://stackoverflow.com/q/58101144
1190,https://stackoverflow.com/users/7894334/mathieu-ferre,2,2019-10-06 16:35:18,2019-10-06 16:35:18,2019-09-25 14:51:53,answer,58101215,https://stackoverflow.com/a/58101215
1191,https://stackoverflow.com/users/9688086/matthew-patriak,0,2019-10-06 16:33:44,2019-10-06 16:33:44,2019-09-30 22:27:01,question,58176014,https://stackoverflow.com/q/58176014
1192,https://stackoverflow.com/users/9174121/akshay-sangvikar,0,2019-02-04 13:01:42,2019-10-06 16:33:22,2019-02-02 13:57:47,question,54493740,https://stackoverflow.com/q/54493740
1193,https://stackoverflow.com/users/11901058/lemair,0,2019-10-06 16:32:12,2019-10-06 16:32:12,2019-09-23 09:59:34,question,58059911,https://stackoverflow.com/q/58059911
1194,https://stackoverflow.com/users/860099/kamil-kie%c5%82czewski,1,2019-10-06 16:31:55,2019-10-06 16:31:55,2019-04-21 16:27:15,answer,55784549,https://stackoverflow.com/a/55784549
1195,https://stackoverflow.com/users/6146879/michael-berger,0,no_value,2019-10-06 16:31:30,2019-09-27 15:53:02,question,58137840,https://stackoverflow.com/q/58137840
1196,https://stackoverflow.com/users/544947/knocte,1,2019-10-06 16:31:11,2019-10-06 16:31:11,2019-09-27 15:06:58,question,58137141,https://stackoverflow.com/q/58137141
1197,https://stackoverflow.com/users/4547095/farhad-farzin,36,2019-09-17 09:23:20,2019-10-06 16:28:56,2019-08-22 12:48:44,question,57609738,https://stackoverflow.com/q/57609738
1198,https://stackoverflow.com/users/4537090/westerngun,1,2019-05-17 11:38:50,2019-10-06 16:27:15,2019-05-17 08:08:30,question,56182222,https://stackoverflow.com/q/56182222
1199,https://stackoverflow.com/users/4537090/westerngun,1,2019-10-06 16:27:15,2019-10-06 16:27:15,2019-05-17 08:15:21,answer,56182329,https://stackoverflow.com/a/56182329
1200,https://stackoverflow.com/users/5408917/theguyoverthere,0,2019-09-23 10:06:01,2019-10-06 16:26:58,2019-09-23 09:42:40,question,58059647,https://stackoverflow.com/q/58059647
1201,https://stackoverflow.com/users/4177799/mohammad-shahhoud,1,2019-08-09 11:53:30,2019-10-06 16:26:23,2019-08-09 09:31:42,question,57427213,https://stackoverflow.com/q/57427213
1202,https://stackoverflow.com/users/6651168/jimbo,0,no_value,2019-10-06 16:24:55,2019-09-28 19:34:55,question,58149674,https://stackoverflow.com/q/58149674
1203,https://stackoverflow.com/users/2838794/darius,0,no_value,2019-10-06 16:19:51,2019-09-28 10:05:39,question,58145251,https://stackoverflow.com/q/58145251
1204,https://stackoverflow.com/users/1175496/the-red-pea,0,2019-10-06 16:19:36,2019-10-06 16:19:36,2019-09-22 22:01:05,answer,58053718,https://stackoverflow.com/a/58053718
1205,https://stackoverflow.com/users/1175496/the-red-pea,1,2019-10-06 16:13:34,2019-10-06 16:13:34,2019-07-27 14:42:45,answer,57233163,https://stackoverflow.com/a/57233163
1206,https://stackoverflow.com/users/4564337/mgnrfk,2,2019-10-06 16:05:40,2019-10-06 16:05:40,2019-09-21 14:28:19,answer,58041223,https://stackoverflow.com/a/58041223
1207,https://stackoverflow.com/users/9028871/dd-dd,0,no_value,2019-10-06 16:05:40,2019-09-21 14:24:24,question,58041195,https://stackoverflow.com/q/58041195
1208,https://stackoverflow.com/users/12143795/bulhosa,5,2019-10-01 09:32:48,2019-10-06 16:02:22,2019-09-30 15:46:07,question,58171234,https://stackoverflow.com/q/58171234
1209,https://stackoverflow.com/users/1562913/himanshu-sharma,0,2019-04-06 08:36:26,2019-10-06 16:01:55,2019-04-05 15:08:36,question,55538458,https://stackoverflow.com/q/55538458
1210,https://stackoverflow.com/users/1175496/the-red-pea,0,2019-10-06 15:58:12,2019-10-06 15:58:12,2019-09-19 22:46:53,answer,58019727,https://stackoverflow.com/a/58019727
1211,https://stackoverflow.com/users/973397/captain-ron,0,2019-10-06 15:19:36,2019-10-06 15:57:29,2019-09-17 18:49:41,question,57980350,https://stackoverflow.com/q/57980350
1212,https://stackoverflow.com/users/11435798/moh-682,0,no_value,2019-10-06 15:57:05,2019-09-15 12:30:01,question,57944116,https://stackoverflow.com/q/57944116
1213,https://stackoverflow.com/users/2713970/edvards-niedre,0,2019-10-06 15:56:11,2019-10-06 15:56:11,2019-07-18 12:16:46,question,57094257,https://stackoverflow.com/q/57094257
1214,https://stackoverflow.com/users/3553410/xuan-linh-ha,1,2019-10-06 15:53:44,2019-10-06 15:53:44,2019-07-28 08:50:19,question,57239308,https://stackoverflow.com/q/57239308
1215,https://stackoverflow.com/users/2832960/bastian,0,2019-10-06 15:53:11,2019-10-06 15:53:11,2019-08-24 05:09:26,question,57635281,https://stackoverflow.com/q/57635281
1216,https://stackoverflow.com/users/2959708/dojo-user,2,2019-10-06 15:50:37,2019-10-06 15:50:37,2019-08-03 09:22:38,question,57337031,https://stackoverflow.com/q/57337031
1217,https://stackoverflow.com/users/12125193/anu,0,2019-09-26 16:46:11,2019-10-06 15:50:26,2019-09-26 13:25:32,question,58117868,https://stackoverflow.com/q/58117868
1218,https://stackoverflow.com/users/9020285/max,0,no_value,2019-10-06 15:50:02,2019-09-27 18:33:58,question,58139849,https://stackoverflow.com/q/58139849
1219,https://stackoverflow.com/users/10799613/allansrc,0,2019-10-06 15:50:02,2019-10-06 15:50:02,2019-09-27 19:43:37,answer,58140546,https://stackoverflow.com/a/58140546
1220,https://stackoverflow.com/users/3714598/user3714598,3,2019-09-29 14:40:47,2019-10-06 15:48:07,2019-09-25 06:15:17,question,58092153,https://stackoverflow.com/q/58092153
1221,https://stackoverflow.com/users/2860931/mel,2,2019-05-27 12:27:37,2019-10-06 15:47:52,2019-05-26 09:42:04,question,56312372,https://stackoverflow.com/q/56312372
1222,https://stackoverflow.com/users/3047574/nimaid,0,no_value,2019-10-06 15:47:09,2019-03-14 22:54:30,question,55173192,https://stackoverflow.com/q/55173192
1223,https://stackoverflow.com/users/4823237/itzo,0,2019-10-06 15:40:58,2019-10-06 15:44:45,2019-05-09 13:04:33,question,56060113,https://stackoverflow.com/q/56060113
1224,https://stackoverflow.com/users/10717783/satyamedh,0,2019-10-06 15:44:10,2019-10-06 15:44:10,2019-09-28 17:24:59,question,58148694,https://stackoverflow.com/q/58148694
1225,https://stackoverflow.com/users/6391048/robin-reiter,2,no_value,2019-10-06 15:40:00,2019-03-21 15:28:38,question,55283942,https://stackoverflow.com/q/55283942
1226,https://stackoverflow.com/users/11935995/hans,1,2019-10-06 15:37:26,2019-10-06 15:37:26,2019-08-16 12:28:07,question,57524662,https://stackoverflow.com/q/57524662
1227,https://stackoverflow.com/users/9355495/user9355495,0,2019-10-06 15:34:14,2019-10-06 15:34:14,2019-09-27 22:31:54,question,58141934,https://stackoverflow.com/q/58141934
1228,https://stackoverflow.com/users/4630761/siddharth-pathak,0,no_value,2019-10-06 15:30:42,2019-08-19 17:17:09,question,57561284,https://stackoverflow.com/q/57561284
1229,https://stackoverflow.com/users/11418565/geneva-chan,1,2019-08-06 13:01:12,2019-10-06 15:30:36,2019-08-06 12:52:22,question,57376528,https://stackoverflow.com/q/57376528
1230,https://stackoverflow.com/users/11137576/cr1064,1,2019-10-06 15:26:30,2019-10-06 15:26:30,2019-03-22 21:59:56,answer,55308326,https://stackoverflow.com/a/55308326
1231,https://stackoverflow.com/users/9781286/chandu,2,2019-03-27 15:34:55,2019-10-06 15:26:30,2019-03-18 19:53:58,question,55229090,https://stackoverflow.com/q/55229090
1232,https://stackoverflow.com/users/7771253/froggomad,1,2019-10-06 15:25:58,2019-10-06 15:25:58,2019-09-10 17:12:18,question,57875488,https://stackoverflow.com/q/57875488
1233,https://stackoverflow.com/users/12020068/mik,0,2019-10-06 15:25:21,2019-10-06 15:25:21,2019-09-30 06:31:10,answer,58162540,https://stackoverflow.com/a/58162540
1234,https://stackoverflow.com/users/2864915/hevnlymom,0,2019-09-30 06:39:57,2019-10-06 15:25:21,2019-09-30 06:10:19,question,58162302,https://stackoverflow.com/q/58162302
1235,https://stackoverflow.com/users/11601334/burgoyne,1,2019-10-06 15:22:48,2019-10-06 15:22:48,2019-09-16 18:51:41,question,57962819,https://stackoverflow.com/q/57962819
1236,https://stackoverflow.com/users/1252920/fred-k,-1,2019-10-06 15:22:07,2019-10-06 15:22:07,2019-09-16 18:54:08,question,57962845,https://stackoverflow.com/q/57962845
1237,https://stackoverflow.com/users/9506372/roberto-matthews,0,2019-10-06 15:21:28,2019-10-06 15:21:28,2019-09-16 22:33:20,question,57965161,https://stackoverflow.com/q/57965161
1238,https://stackoverflow.com/users/4106558/akshay-raut,2,2019-10-06 15:20:56,2019-10-06 15:20:56,2019-09-26 16:53:20,question,58121479,https://stackoverflow.com/q/58121479
1239,https://stackoverflow.com/users/12075932/dumbum2001,2,2019-10-06 15:19:57,2019-10-06 15:19:57,2019-09-17 18:22:04,question,57979994,https://stackoverflow.com/q/57979994
1240,https://stackoverflow.com/users/12022061/mrfreeman16,0,2019-10-06 15:19:47,2019-10-06 15:19:47,2019-09-17 18:54:16,question,57980415,https://stackoverflow.com/q/57980415
1241,https://stackoverflow.com/users/165071/alexander-farber,5,2019-10-06 15:18:31,2019-10-06 15:18:31,2019-09-09 20:27:49,question,57860791,https://stackoverflow.com/q/57860791
1242,https://stackoverflow.com/users/9312850/stiv,0,2019-10-06 15:18:13,2019-10-06 15:18:13,2019-09-17 21:01:11,question,57982016,https://stackoverflow.com/q/57982016
1243,https://stackoverflow.com/users/8222929/abhishek-dhotre,3,2019-10-06 15:17:55,2019-10-06 15:17:55,2019-09-17 20:37:17,question,57981736,https://stackoverflow.com/q/57981736
1244,https://stackoverflow.com/users/4532066/4532066,0,2019-10-06 15:17:20,2019-10-06 15:17:20,2019-09-17 18:03:50,question,57979759,https://stackoverflow.com/q/57979759
1245,https://stackoverflow.com/users/11867647/%ea%b9%80%ed%9a%8c%ec%a4%80,0,2019-10-06 15:17:03,2019-10-06 15:17:03,2019-09-18 00:55:08,question,57983666,https://stackoverflow.com/q/57983666
1246,https://stackoverflow.com/users/11892494/rackinfrackin,0,2019-10-06 15:16:47,2019-10-06 15:16:47,2019-09-18 00:51:05,question,57983643,https://stackoverflow.com/q/57983643
1247,https://stackoverflow.com/users/2839418/bigtexasdork,0,2019-10-06 15:15:57,2019-10-06 15:15:57,2019-09-18 00:34:25,question,57983539,https://stackoverflow.com/q/57983539
1248,https://stackoverflow.com/users/11054553/jin-huh,0,2019-10-06 15:15:47,2019-10-06 15:15:47,2019-09-18 01:21:56,question,57983797,https://stackoverflow.com/q/57983797
1249,https://stackoverflow.com/users/3385160/turpentyne,0,2019-10-06 15:14:43,2019-10-06 15:14:43,2019-09-18 02:04:32,question,57984077,https://stackoverflow.com/q/57984077
1250,https://stackoverflow.com/users/11479158/tjorchrt,2,2019-10-06 15:14:37,2019-10-06 15:14:37,2019-09-20 17:02:52,answer,58032550,https://stackoverflow.com/a/58032550
1251,https://stackoverflow.com/users/8693062/helloworld,1,no_value,2019-10-06 15:14:37,2019-09-20 16:36:39,question,58032218,https://stackoverflow.com/q/58032218
1252,https://stackoverflow.com/users/11854850/aka,-1,2019-07-30 14:05:30,2019-10-06 15:13:20,2019-07-30 13:36:03,question,57273061,https://stackoverflow.com/q/57273061
1253,https://stackoverflow.com/users/2622344/user2622344,-1,2019-10-06 15:12:33,2019-10-06 15:12:33,2019-09-18 05:42:18,question,57985798,https://stackoverflow.com/q/57985798
1254,https://stackoverflow.com/users/11735826/coderz9,0,2019-10-06 15:11:17,2019-10-06 15:11:17,2019-09-18 04:42:51,question,57985219,https://stackoverflow.com/q/57985219
1255,https://stackoverflow.com/users/6180551/whoisdt,0,2019-10-06 15:10:27,2019-10-06 15:10:27,2019-09-18 07:12:43,question,57987015,https://stackoverflow.com/q/57987015
1256,https://stackoverflow.com/users/9982090/ryan-holton,-1,2019-10-06 15:10:05,2019-10-06 15:10:05,2019-09-12 09:19:44,question,57903535,https://stackoverflow.com/q/57903535
1257,https://stackoverflow.com/users/11749130/kostas-konnidis,-3,2019-10-06 15:09:06,2019-10-06 15:09:06,2019-09-18 19:56:09,question,57999924,https://stackoverflow.com/q/57999924
1258,https://stackoverflow.com/users/10409974/bsmith,0,2019-10-06 15:08:35,2019-10-06 15:08:35,2019-09-18 19:50:13,question,57999859,https://stackoverflow.com/q/57999859
1259,https://stackoverflow.com/users/5288560/i-am-gpbaculio,0,2019-10-06 15:08:22,2019-10-06 15:08:22,2019-09-18 20:01:23,question,57999982,https://stackoverflow.com/q/57999982
1260,https://stackoverflow.com/users/3908551/stoebelj,0,2019-10-06 15:07:57,2019-10-06 15:07:57,2019-09-18 20:10:34,question,58000091,https://stackoverflow.com/q/58000091
1261,https://stackoverflow.com/users/4843147/dancode,0,2019-10-06 15:07:05,2019-10-06 15:07:05,2019-09-18 23:12:56,question,58001789,https://stackoverflow.com/q/58001789
1262,https://stackoverflow.com/users/12047384/leonelamaral14,2,2019-10-06 15:05:10,2019-10-06 15:05:10,2019-09-19 16:17:33,question,58015183,https://stackoverflow.com/q/58015183
1263,https://stackoverflow.com/users/12111648/david,2,2019-10-06 15:03:52,2019-10-06 15:03:52,2019-09-24 07:44:50,question,58075409,https://stackoverflow.com/q/58075409
1264,https://stackoverflow.com/users/11679098/zem-zem,0,2019-10-06 15:02:15,2019-10-06 15:02:15,2019-09-24 10:30:05,question,58078256,https://stackoverflow.com/q/58078256
1265,https://stackoverflow.com/users/1560623/feo2x,1,2019-10-06 15:00:13,2019-10-06 15:00:13,2019-09-23 07:44:14,question,58057749,https://stackoverflow.com/q/58057749
1266,https://stackoverflow.com/users/1830228/doldurma,3,2019-10-06 14:59:51,2019-10-06 14:59:51,2019-09-28 12:12:19,question,58146193,https://stackoverflow.com/q/58146193
1267,https://stackoverflow.com/users/385296/praethorian,-1,2019-10-06 14:59:26,2019-10-06 14:59:26,2019-09-29 11:23:07,question,58154689,https://stackoverflow.com/q/58154689
1268,https://stackoverflow.com/users/10808802/benjamin-s,0,2019-10-06 14:59:17,2019-10-06 14:59:17,2019-09-29 00:54:36,question,58151369,https://stackoverflow.com/q/58151369
1269,https://stackoverflow.com/users/9736343/belfner,0,no_value,2019-10-06 14:59:13,2019-09-03 19:54:28,question,57777975,https://stackoverflow.com/q/57777975
1270,https://stackoverflow.com/users/10512698/sid-heart,-1,2019-10-06 14:59:06,2019-10-06 14:59:06,2019-09-29 08:04:45,question,58153406,https://stackoverflow.com/q/58153406
1271,https://stackoverflow.com/users/12100205/warren,1,2019-10-06 14:58:36,2019-10-06 14:58:36,2019-09-30 23:14:38,question,58176320,https://stackoverflow.com/q/58176320
1272,https://stackoverflow.com/users/5446197/devgianlu,3,no_value,2019-10-06 14:56:39,2019-07-14 09:46:21,question,57026240,https://stackoverflow.com/q/57026240
1273,https://stackoverflow.com/users/8176473/kappucino,0,no_value,2019-10-06 14:56:04,2019-08-11 20:39:13,question,57453445,https://stackoverflow.com/q/57453445
1274,https://stackoverflow.com/users/11777036/jaxprox,1,2019-10-06 14:54:32,2019-10-06 14:54:32,2019-09-30 12:31:37,question,58167984,https://stackoverflow.com/q/58167984
1275,https://stackoverflow.com/users/9682991/vihang-khare,1,2019-10-06 14:53:26,2019-10-06 14:53:26,2019-09-19 14:25:28,answer,58013243,https://stackoverflow.com/a/58013243
1276,https://stackoverflow.com/users/2672125/andry,0,2019-10-06 14:51:22,2019-10-06 14:51:22,2019-05-06 16:29:22,answer,56009104,https://stackoverflow.com/a/56009104
1277,https://stackoverflow.com/users/9845060/joey-azar,1,no_value,2019-10-06 14:50:28,2019-04-03 10:37:40,question,55493132,https://stackoverflow.com/q/55493132
1278,https://stackoverflow.com/users/5578421/camrin-braun,2,2019-02-08 00:12:22,2019-10-06 14:46:00,2019-02-06 18:01:36,question,54559876,https://stackoverflow.com/q/54559876
1279,https://stackoverflow.com/users/11426374/abhishek-panchal,0,2019-10-06 14:45:40,2019-10-06 14:45:40,2019-05-10 12:50:08,question,56078095,https://stackoverflow.com/q/56078095
1280,https://stackoverflow.com/users/6903753/pradeep-kathare,0,no_value,2019-10-06 14:44:37,2019-02-19 13:49:51,question,54767830,https://stackoverflow.com/q/54767830
1281,https://stackoverflow.com/users/2502731/lewis4u,1,2019-10-06 14:43:25,2019-10-06 14:43:25,2019-08-26 07:20:49,question,57653413,https://stackoverflow.com/q/57653413
1282,https://stackoverflow.com/users/1818279/veikko,0,2019-09-02 19:04:45,2019-10-06 14:42:57,2019-09-02 18:39:26,question,57761466,https://stackoverflow.com/q/57761466
1283,https://stackoverflow.com/users/9789097/tessaracter,-1,2019-10-06 14:40:17,2019-10-06 14:40:17,2019-08-29 19:09:23,answer,57716485,https://stackoverflow.com/a/57716485
1284,https://stackoverflow.com/users/9228277/deepika,0,2019-10-06 14:37:46,2019-10-06 14:37:46,2019-09-29 08:00:04,answer,58153377,https://stackoverflow.com/a/58153377
1285,https://stackoverflow.com/users/11800458/nam,-1,2019-10-06 14:37:29,2019-10-06 14:37:29,2019-09-18 08:54:47,question,57988800,https://stackoverflow.com/q/57988800
1286,https://stackoverflow.com/users/1856499/m1sh0,1,no_value,2019-10-06 14:34:19,2019-07-17 09:16:43,question,57072461,https://stackoverflow.com/q/57072461
1287,https://stackoverflow.com/users/6109554/unknown-potato,11,2019-10-06 14:28:28,2019-10-06 14:28:28,2019-09-22 10:50:42,question,58048448,https://stackoverflow.com/q/58048448
1288,https://stackoverflow.com/users/1567913/priya,-1,2019-10-06 14:25:25,2019-10-06 14:25:25,2019-09-23 16:03:53,question,58066223,https://stackoverflow.com/q/58066223
1289,https://stackoverflow.com/users/2559927/raiym,0,2019-07-14 06:43:58,2019-10-06 14:24:39,2019-07-14 06:04:39,question,57024980,https://stackoverflow.com/q/57024980
1290,https://stackoverflow.com/users/128511/gman,0,2019-10-06 14:17:32,2019-10-06 14:17:32,2019-09-23 08:42:21,answer,58058667,https://stackoverflow.com/a/58058667
1291,https://stackoverflow.com/users/11680003/secondimage,6,2019-09-23 13:05:19,2019-10-06 14:17:32,2019-09-23 08:36:31,question,58058559,https://stackoverflow.com/q/58058559
1292,https://stackoverflow.com/users/10595546/earl-of-lemongrab,0,2019-10-06 14:12:51,2019-10-06 14:12:51,2019-09-26 18:17:29,question,58122595,https://stackoverflow.com/q/58122595
1293,https://stackoverflow.com/users/844728/greg-kramida,1,2019-10-06 14:11:11,2019-10-06 14:11:11,2019-09-18 18:35:22,question,57998968,https://stackoverflow.com/q/57998968
1294,https://stackoverflow.com/users/6119009/fernando-urban,0,no_value,2019-10-06 14:10:44,2019-06-20 16:13:54,question,56690092,https://stackoverflow.com/q/56690092
1295,https://stackoverflow.com/users/11333227/anonymou,0,2019-04-09 08:14:44,2019-10-06 14:09:54,2019-04-09 08:05:47,question,55587897,https://stackoverflow.com/q/55587897
1296,https://stackoverflow.com/users/7561129/zeusox,2,no_value,2019-10-06 14:08:00,2019-03-15 16:01:14,question,55186486,https://stackoverflow.com/q/55186486
1297,https://stackoverflow.com/users/4949315/inspired-blue,2,no_value,2019-10-06 14:05:59,2019-09-26 19:01:20,question,58123181,https://stackoverflow.com/q/58123181
1298,https://stackoverflow.com/users/4881859/floriant,1,no_value,2019-10-06 14:04:41,2019-02-07 12:40:26,question,54573591,https://stackoverflow.com/q/54573591
1299,https://stackoverflow.com/users/1161062/r4jiv007,1,2019-10-06 14:02:03,2019-10-06 14:02:03,2019-08-28 08:49:41,question,57688441,https://stackoverflow.com/q/57688441
1300,https://stackoverflow.com/users/2219208/lakhwinder-singh,0,no_value,2019-10-06 14:01:40,2019-07-10 12:34:49,question,56970839,https://stackoverflow.com/q/56970839
1301,https://stackoverflow.com/users/8914336/coroutinedispatcher,3,2019-10-06 14:01:40,2019-10-06 14:01:40,2019-07-10 12:46:32,answer,56971028,https://stackoverflow.com/a/56971028
1302,https://stackoverflow.com/users/10675477/kokonen,0,no_value,2019-10-06 13:59:26,2019-08-19 19:42:37,question,57563002,https://stackoverflow.com/q/57563002
1303,https://stackoverflow.com/users/7052507/genesisbits,5,2019-09-25 13:49:21,2019-10-06 13:51:18,2019-09-25 09:02:31,question,58094847,https://stackoverflow.com/q/58094847
1304,https://stackoverflow.com/users/9968353/mendel,0,2019-10-06 13:50:24,2019-10-06 13:50:24,2019-05-20 04:56:30,question,56214523,https://stackoverflow.com/q/56214523
1305,https://stackoverflow.com/users/3940445/carlton,0,2019-03-25 06:41:43,2019-10-06 13:47:47,2019-03-22 11:35:24,question,55298742,https://stackoverflow.com/q/55298742
1306,https://stackoverflow.com/users/10704010/kamar-mack,0,no_value,2019-10-06 13:44:57,2019-06-11 16:49:53,question,56548412,https://stackoverflow.com/q/56548412
1307,https://stackoverflow.com/users/10713901/wiktor-kisielewski,0,2019-10-06 13:44:10,2019-10-06 13:44:10,2019-09-17 06:03:32,question,57968196,https://stackoverflow.com/q/57968196
1308,https://stackoverflow.com/users/11341115/yogi-januardi,0,no_value,2019-10-06 13:43:45,2019-09-17 07:22:55,question,57969247,https://stackoverflow.com/q/57969247
1309,https://stackoverflow.com/users/409275/bruce,33,no_value,2019-10-06 13:43:23,2019-01-28 22:45:22,question,54411377,https://stackoverflow.com/q/54411377
1310,https://stackoverflow.com/users/337172/francesc-rosas,32,2019-10-06 13:43:23,2019-10-06 13:43:23,2019-03-27 09:33:43,answer,55373854,https://stackoverflow.com/a/55373854
1311,https://stackoverflow.com/users/8915234/cyro-dubeux,0,2019-10-06 13:39:57,2019-10-06 13:39:57,2019-04-18 19:34:36,answer,55752676,https://stackoverflow.com/a/55752676
1312,https://stackoverflow.com/users/4056678/renan,2,2019-10-06 13:37:44,2019-10-06 13:37:44,2019-06-06 20:58:07,answer,56485003,https://stackoverflow.com/a/56485003
1313,https://stackoverflow.com/users/8119401/theprogrammer,1,2019-10-06 13:35:53,2019-10-06 13:35:53,2019-09-21 11:00:28,question,58039627,https://stackoverflow.com/q/58039627
1314,https://stackoverflow.com/users/10861163/santanu-biswas,3,2019-04-30 07:21:48,2019-10-06 13:33:27,2019-04-30 06:47:39,question,55915329,https://stackoverflow.com/q/55915329
1315,https://stackoverflow.com/users/5883049/bertfred,1,no_value,2019-10-06 13:30:49,2019-07-30 10:00:09,question,57269067,https://stackoverflow.com/q/57269067
1316,https://stackoverflow.com/users/9392524/%e1%83%9c%e1%83%98%e1%83%99%e1%83%90-%e1%83%92%e1%83%9d%e1%83%a0%e1%83%92%e1%83%98%e1%83%a8%e1%83%94%e1%83%9a%e1%83%98,0,no_value,2019-10-06 13:29:40,2019-09-16 20:34:43,question,57964063,https://stackoverflow.com/q/57964063
1317,https://stackoverflow.com/users/7414449/runsmeagolrun,2,2019-08-20 11:07:28,2019-10-06 13:24:11,2019-08-20 09:32:27,question,57570650,https://stackoverflow.com/q/57570650
1318,https://stackoverflow.com/users/6082280/ambianbeing,0,2019-10-06 13:24:11,2019-10-06 13:24:11,2019-08-20 11:28:18,answer,57572615,https://stackoverflow.com/a/57572615
